,item_identifyer,tangram,scene,raw_annotation,clean_annotation,head_noun,wn_lemma,selected_synset,synset_definition,tangram_id,item_id,image_url,partition_name,workspace_name,tangram_pos,order_idx,time_delta
145,7-forest-sws6_11,page-H,forest,human kneeling,human,human,homo,homo.n.02,"any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage",7,82,082_grid_br.png,sws6,sws6_11,br,12,744.084844
146,7-forest-sws6_12,page-H,forest,person sitting ,person sitting,person,person,person.n.01,a human being,7,82,082_grid_br.png,sws6,sws6_12,br,32,738.514
147,7-forest-sws6_13,page-H,forest,meditating person,person,person,person,person.n.01,a human being,7,82,082_grid_br.png,sws6,sws6_13,br,5,133.553277
148,7-forest-sws6_4,page-H,forest,dog top view,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,7,82,082_grid_br.png,sws6,sws6_4,br,31,494.74455
149,7-forest-sws6_14,page-H,forest,person seated,person,person,person,person.n.01,a human being,7,82,082_grid_br.png,sws6,sws6_14,br,19,291.600923
150,7-kitchen-sws18_15,page-H,kitchen,person washing dishes,person washing dishes,person,person,person.n.01,a human being,7,78,078_grid_tl.png,sws18,sws18_15,tl,31,1082.391275
151,7-kitchen-sws18_16,page-H,kitchen,solume,solume,solume,entity,entity.n.01,that which is perceived or known or inferred to have its own distinct existence (living or nonliving),7,78,078_grid_tl.png,sws18,sws18_16,tl,18,240.939113
152,7-kitchen-sws18_18,page-H,kitchen,Bundled Baby,bundled baby,baby,baby,baby.n.01,a very young child (birth to 1 year) who has not yet begun to walk or talk,7,78,078_grid_tl.png,sws18,sws18_18,tl,9,158.278218
153,7-kitchen-sws18_7,page-H,kitchen,Ironing board,ironing board,ironing board,ironing_board,ironing_board.n.01,narrow padded board on collapsible supports; used for ironing clothes,7,78,078_grid_tl.png,sws18,sws18_7,tl,30,1975.178783
154,7-kitchen-sws18_9,page-H,kitchen,kneeling man,kneeling man,man,man,man.n.01,an adult person who is male (as opposed to a woman),7,78,078_grid_tl.png,sws18,sws18_9,tl,10,191.808223
155,7-kitchen-sws18_0,page-H,kitchen,Person behind,person,person,person,person.n.01,a human being,7,78,078_grid_tl.png,sws18,sws18_0,tl,28,359.789428
156,7-kitchen-sws18_10,page-H,kitchen,cat curled up,cat curled up,cat,cat,cat.n.01,feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats,7,78,078_grid_tl.png,sws18,sws18_10,tl,14,276.635752
157,7-kitchen-sws18_11,page-H,kitchen,Ninja,ninja,ninja,ninja,ninja.n.01,a member of the ninja who were trained in martial arts and hired for espionage or sabotage or assassinations; a person skilled in ninjutsu,7,78,078_grid_tl.png,sws18,sws18_11,tl,23,1226.193307
158,7-kitchen-sws18_3,page-H,kitchen,cabinet,cabinet,cabinet,cabinet,cabinet.n.01,a piece of furniture resembling a cupboard with doors and shelves and drawers; for storage or display,7,78,078_grid_tl.png,sws18,sws18_3,tl,32,1104.194608
159,7-kitchen-sws18_4,page-H,kitchen,A statue,statue,statue,statue,statue.n.01,a sculpture representing a human or animal,7,78,078_grid_tl.png,sws18,sws18_4,tl,32,1963.805718
160,7-mountain-sws4_12,page-H,mountain,sad man,sad man,man,man,man.n.01,an adult person who is male (as opposed to a woman),7,83,083_grid_tl.png,sws4,sws4_12,tl,31,472.124006
161,7-mountain-sws4_5,page-H,mountain,Candy,candy,candy,candy,candy.n.01,a rich sweet made of flavored sugar and often combined with fruit or nuts,7,83,083_grid_tl.png,sws4,sws4_5,tl,32,1938.977312
162,7-mountain-sws4_6,page-H,mountain,A baby sleeping.,baby sleeping,baby,baby,baby.n.01,a very young child (birth to 1 year) who has not yet begun to walk or talk,7,83,083_grid_tl.png,sws4,sws4_6,tl,7,137.972479
163,7-mountain-sws4_8,page-H,mountain,bishop,bishop,bishop,bishop,bishop.n.01,a senior member of the Christian clergy having spiritual and administrative authority; appointed in Christian churches to oversee priests or ministers; considered in some churches to be successors of the twelve Apostles of Christ,7,83,083_grid_tl.png,sws4,sws4_8,tl,29,336.761249
164,7-mountain-sws4_9,page-H,mountain,hiker with backpack,hiker with backpack,hiker,hiker,hiker.n.01,a foot traveler; someone who goes on an extended walk (for pleasure),7,83,083_grid_tl.png,sws4,sws4_9,tl,15,304.530362
165,7-mountain-sws4_0,page-H,mountain,a person,person,person,person,person.n.01,a human being,7,83,083_grid_tl.png,sws4,sws4_0,tl,23,432.581645
166,7-mountain-sws4_1,page-H,mountain,rocks,rocks,rocks,rock,rock.n.01,a lump or mass of hard consolidated mineral matter,7,83,083_grid_tl.png,sws4,sws4_1,tl,36,393.816464
167,7-mountain-sws4_10,page-H,mountain,baby swaddled in a blanket,baby swaddled in blanket,baby,baby,baby.n.01,a very young child (birth to 1 year) who has not yet begun to walk or talk,7,83,083_grid_tl.png,sws4,sws4_10,tl,20,395.560961
168,7-mountain-sws4_2,page-H,mountain,sitting cat,sitting cat,cat,cat,cat.n.01,feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats,7,83,083_grid_tl.png,sws4,sws4_2,tl,32,585.885245
169,7-mountain-sws4_3,page-H,mountain,person sitting/ kneeling,person,person,person,person.n.01,a human being,7,83,083_grid_tl.png,sws4,sws4_3,tl,32,557.873767
170,7-none-bws0_11,page-H,none,criss cross praying,criss cross praying,cross,Cross,cross.n.03,a representation of the structure on which Jesus was crucified; used as an emblem of Christianity or in heraldry,7,77,077_grid_tl.png,bws0,bws0_11,tl,17,159.439316
171,7-none-bws0_5,page-H,none,Old Man,old man,man,man,man.n.01,an adult person who is male (as opposed to a woman),7,77,077_grid_tl.png,bws0,bws0_5,tl,0,0.0
172,7-none-bws0_6,page-H,none,lonely guy,lonely guy,guy,guy,guy.n.01,an informal term for a youth or man,7,77,077_grid_tl.png,bws0,bws0_6,tl,18,261.993545
173,7-none-bws0_7,page-H,none,person sitting,person sitting,person,person,person.n.01,a human being,7,77,077_grid_tl.png,bws0,bws0_7,tl,28,224.279909
174,7-none-bws0_8,page-H,none,Bear Crying Sitting,bear crying sitting,bear,bear,bear.n.01,massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws,7,77,077_grid_tl.png,bws0,bws0_8,tl,21,563.389055
175,7-none-bws0_0,page-H,none,HUMAN KNEELING,human kneeling,human,homo,homo.n.02,"any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage",7,77,077_grid_tl.png,bws0,bws0_0,tl,28,1129.044573
176,7-none-bws0_1,page-H,none,side of person,side of person,person,person,person.n.01,a human being,7,77,077_grid_tl.png,bws0,bws0_1,tl,3,126.585542
177,7-none-bws0_10,page-H,none,a person looking down,person looking down,person,person,person.n.01,a human being,7,77,077_grid_tl.png,bws0,bws0_10,tl,17,221.771229
178,7-none-bws0_3,page-H,none,Letter i,letter i,letter i,I,i.n.03,the 9th letter of the Roman alphabet,7,77,077_grid_tl.png,bws0,bws0_3,tl,26,436.129875
179,7-none-bws0_4,page-H,none,person sleeping,person sleeping,person,person,person.n.01,a human being,7,77,077_grid_tl.png,bws0,bws0_4,tl,19,230.402852
180,7-office-sws16_15,page-H,office,executive chair,executive chair,chair,chair,chair.n.01,"a seat for one person, with a support for the back",7,81,081_grid_br.png,sws16,sws16_15,br,20,464.289733
181,7-office-sws16_11,page-H,office,man sitting,man sitting,man,man,man.n.01,an adult person who is male (as opposed to a woman),7,81,081_grid_br.png,sws16,sws16_11,br,19,148.621084
182,7-office-sws16_12,page-H,office,person sitting,person sitting,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_12,br,23,239.030978
183,7-office-sws16_6,page-H,office,person sitting,person sitting,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_6,br,24,384.361493
184,7-office-sws16_8,page-H,office,The tangram looks like a bungalow,bungalow,bungalow,bungalow,bungalow.n.01,a small house with a single story,7,81,081_grid_br.png,sws16,sws16_8,br,11,485.827712
185,7-office-sws16_9,page-H,office,A person sitting in an office chair,person sitting in an office chair,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_9,br,30,1237.609951
186,7-office-sws16_0,page-H,office,Looks like a person,person,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_0,br,30,422.976164
187,7-office-sws16_10,page-H,office,"Sitting person
",person,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_10,br,28,468.441322
188,7-office-sws16_3,page-H,office,Person sitting,person,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_3,br,33,401.328894
189,7-office-sws16_4,page-H,office,fat person sitting down,person,person,person,person.n.01,a human being,7,81,081_grid_br.png,sws16,sws16_4,br,18,203.589134
190,7-sea_bottom-sws0_11,page-H,sea_bottom,Person,person,person,person,person.n.01,a human being,7,87,087_grid_br.png,sws0,sws0_11,br,7,109.481593
191,7-sea_bottom-sws0_12,page-H,sea_bottom,A house with a chimney,house with a chimney,house,house,house.n.01,a dwelling that serves as living quarters for one or more families,7,87,087_grid_br.png,sws0,sws0_12,br,5,68.071088
192,7-sea_bottom-sws0_13,page-H,sea_bottom,seashell,seashell,seashell,seashell,seashell.n.01,the shell of a marine organism,7,87,087_grid_br.png,sws0,sws0_13,br,17,489.614244
193,7-sea_bottom-sws0_7,page-H,sea_bottom,a sitting person,sitting person,person,person,person.n.01,a human being,7,87,087_grid_br.png,sws0,sws0_7,br,20,229.482292
194,7-sea_bottom-sws0_9,page-H,sea_bottom,person,person,person,person,person.n.01,a human being,7,87,087_grid_br.png,sws0,sws0_9,br,0,0.0
195,7-sea_bottom-sws0_0,page-H,sea_bottom,turtle,turtle,turtle,turtle,turtle.n.02,any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming,7,87,087_grid_br.png,sws0,sws0_0,br,8,235.270023
196,7-sea_bottom-sws0_10,page-H,sea_bottom,A guy sitting on a rock staring out,guy,guy,guy,guy.n.01,an informal term for a youth or man,7,87,087_grid_br.png,sws0,sws0_10,br,28,557.726802
197,7-sea_bottom-sws0_2,page-H,sea_bottom,sitting grandma,grandma,grandma,grandma,grandma.n.01,the mother of your father or mother,7,87,087_grid_br.png,sws0,sws0_2,br,1,12.208039
198,7-sea_bottom-sws0_3,page-H,sea_bottom,sitting figure,sitting figure,figure,figure,figure.n.01,a diagram or picture illustrating textual material,7,87,087_grid_br.png,sws0,sws0_3,br,32,2290.690757
199,7-sea_bottom-sws0_4,page-H,sea_bottom,Person hunched over,person,person,person,person.n.01,a human being,7,87,087_grid_br.png,sws0,sws0_4,br,7,186.057131
200,7-sky-sws10_11,page-H,sky,"clouds, cloud forms","clouds, cloud forms",clouds,cloud,cloud.n.01,"any collection of particles (e.g., smoke or dust) or gases that is visible",7,86,086_grid_tl.png,sws10,sws10_11,tl,10,717.590575
201,7-sky-sws10_12,page-H,sky,bird's head with feather on top,bird's head with feather on top,bird`s head,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,7,86,086_grid_tl.png,sws10,sws10_12,tl,33,918.408625
202,7-sky-sws10_5,page-H,sky,bundled baby,bundled baby,baby,baby,baby.n.01,a very young child (birth to 1 year) who has not yet begun to walk or talk,7,86,086_grid_tl.png,sws10,sws10_5,tl,12,400.710366
203,7-sky-sws10_8,page-H,sky,kneeling man,kneeling man,man,man,man.n.01,an adult person who is male (as opposed to a woman),7,86,086_grid_tl.png,sws10,sws10_8,tl,36,570.733614
204,7-sky-sws10_9,page-H,sky,person sitting,person sitting,person,person,person.n.01,a human being,7,86,086_grid_tl.png,sws10,sws10_9,tl,18,178.320919
205,7-sky-sws10_0,page-H,sky,clouds,clouds,clouds,cloud,cloud.n.01,"any collection of particles (e.g., smoke or dust) or gases that is visible",7,86,086_grid_tl.png,sws10,sws10_0,tl,32,1184.318965
206,7-sky-sws10_1,page-H,sky,monk,monk,monk,monk,monk.n.01,a male religious living in a cloister and devoting himself to contemplation and prayer and work,7,86,086_grid_tl.png,sws10,sws10_1,tl,35,651.651325
207,7-sky-sws10_10,page-H,sky,A person meditating,person meditating,person,person,person.n.01,a human being,7,86,086_grid_tl.png,sws10,sws10_10,tl,1,10.66934
208,7-sky-sws10_2,page-H,sky,"person

",person,person,person,person.n.01,a human being,7,86,086_grid_tl.png,sws10,sws10_2,tl,29,868.326983
209,7-sky-sws10_4,page-H,sky,person looking down,person,person,person,person.n.01,a human being,7,86,086_grid_tl.png,sws10,sws10_4,tl,2,31.592731
210,7-street-sws14_16,page-H,street,pen with a crooked cap,pen with a crooked cap,pen,pen,pen.n.01,a writing implement with a point from which ink flows,7,85,085_grid_bl.png,sws14,sws14_16,bl,15,249.429157
211,7-street-sws14_21,page-H,street,art sculpture,art sculpture,art sculpture,sculpture,sculpture.n.02,creating figures or designs in three dimensions,7,85,085_grid_bl.png,sws14,sws14_21,bl,5,79.484004
212,7-street-sws14_6,page-H,street,Right view of a legless person sitting down,legless person sitting down,person,person,person.n.01,a human being,7,85,085_grid_bl.png,sws14,sws14_6,bl,29,267.533072
213,7-street-sws14_7,page-H,street,a person kneeling,person kneeling,person,person,person.n.01,a human being,7,85,085_grid_bl.png,sws14,sws14_7,bl,18,582.106593
214,7-street-sws14_9,page-H,street,beggar,beggar,beggar,beggar,beggar.n.01,a pauper who lives by begging,7,85,085_grid_bl.png,sws14,sws14_9,bl,22,496.441613
215,7-street-sws14_12,page-H,street,house,house,house,house,house.n.01,a dwelling that serves as living quarters for one or more families,7,85,085_grid_bl.png,sws14,sws14_12,bl,3,54.940907
216,7-street-sws14_13,page-H,street,kneeling man,man,man,man,man.n.01,an adult person who is male (as opposed to a woman),7,85,085_grid_bl.png,sws14,sws14_13,bl,29,1433.398982
217,7-street-sws14_14,page-H,street,Ringtail cat,ringtail cat,cat,cat,cat.n.01,feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats,7,85,085_grid_bl.png,sws14,sws14_14,bl,24,564.183818
218,7-street-sws14_15,page-H,street,I see a baby wrapped up in a blanket,baby wrapped up in blanket,baby,baby,baby.n.01,a very young child (birth to 1 year) who has not yet begun to walk or talk,7,85,085_grid_bl.png,sws14,sws14_15,bl,33,516.216035
219,7-street-sws14_2,page-H,street,person sitting,person sitting,person,person,person.n.01,a human being,7,85,085_grid_bl.png,sws14,sws14_2,bl,27,465.57109
220,12-bathroom-sws14_16,page1-0,bathroom,aerial view of a home,aerial view of a home,home,home,home.n.01,where you live at a particular time,12,134,134_grid_bl.png,sws14,sws14_16,bl,34,621.522684
221,12-bathroom-sws14_21,page1-0,bathroom,box tile,box tile,box tile,tile,tile.n.01,a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces,12,134,134_grid_bl.png,sws14,sws14_21,bl,19,316.277575
222,12-bathroom-sws14_6,page1-0,bathroom,Blueprint of a house,blueprint of a house,blueprint,blueprint,blueprint.n.01,something intended as a guide for making something else,12,134,134_grid_bl.png,sws14,sws14_6,bl,10,97.710867
223,12-bathroom-sws14_7,page1-0,bathroom,large chair,large chair,chair,chair,chair.n.01,"a seat for one person, with a support for the back",12,134,134_grid_bl.png,sws14,sws14_7,bl,13,370.442669
224,12-bathroom-sws14_9,page1-0,bathroom,toilet,toilet,toilet,toilet,toilet.n.01,a room or building equipped with one or more toilets,12,134,134_grid_bl.png,sws14,sws14_9,bl,1,23.634668
225,12-bathroom-sws14_12,page1-0,bathroom,box,box,box,box,box.n.01,a (usually rectangular) container; may have a lid,12,134,134_grid_bl.png,sws14,sws14_12,bl,5,85.999498
226,12-bathroom-sws14_13,page1-0,bathroom,toilet seat,toilet seat,toilet seat,toilet_seat,toilet_seat.n.01,the hinged seat on a toilet,12,134,134_grid_bl.png,sws14,sws14_13,bl,16,913.434054
227,12-bathroom-sws14_14,page1-0,bathroom,"Geometry explainer
",geometry explainer,geometry explainer,teaching_aid,teaching_aid.n.01,materials and equipment used in teaching,12,134,134_grid_bl.png,sws14,sws14_14,bl,16,369.756522
228,12-bathroom-sws14_15,page1-0,bathroom,I see a blueprint of an building,blueprint of building,blueprint,blueprint,blueprint.n.01,something intended as a guide for making something else,12,134,134_grid_bl.png,sws14,sws14_15,bl,18,358.51412
229,12-bathroom-sws14_2,page1-0,bathroom,shower,shower,shower,shower,shower.n.01,a plumbing fixture that sprays water over you,12,134,134_grid_bl.png,sws14,sws14_2,bl,15,229.701608
230,12-beach-sws0_11,page1-0,beach,Box,box,box,box,box.n.01,a (usually rectangular) container; may have a lid,12,139,139_grid_bl.png,sws0,sws0_11,bl,1,48.505148
